36.668196	36.268189	37.055939
36.607812	36.382890	36.430892	36.268189	36.394929
36.602914	36.638866	36.664781	36.488907	36.438296
36.725925	36.784310	36.896948	36.507830	36.565520
36.803316	36.797955	36.794387	36.701192	36.673853
36.956862	36.874177	36.867618	36.780579	37.055939
10.08.2018 09:49:24.933
3616732164.934
36.681177	36.311980	37.153671
36.531038	36.314202	36.350191	36.311980	36.463759
36.584243	36.583500	36.622803	36.527182	36.541057
36.639720	36.749143	36.838010	36.587547	36.642682
36.751940	36.809869	36.820100	36.796640	36.774883
36.955086	36.840612	36.964721	36.874848	37.153671
10.08.2018 09:49:25.617
3616732165.617
36.707930	36.297112	37.113283
36.645733	36.448200	36.445597	36.297112	36.478824
36.589372	36.595170	36.689360	36.481871	36.530703
36.709680	36.784579	36.881312	36.578032	36.643064
36.791304	36.837181	36.844799	36.766144	36.742182
37.036642	36.964394	36.945233	36.858475	37.113283
10.08.2018 09:49:26.304
3616732166.305
36.737466	36.367202	37.142279
36.631197	36.413471	36.444215	36.367202	36.518266
36.564868	36.651133	36.692577	36.543377	36.584634
36.701919	36.760239	36.879540	36.645899	36.760278
36.806500	36.836479	36.892689	36.848265	36.797959
36.989385	37.004730	37.044414	36.915139	37.142279
10.08.2018 09:49:27.166
3616732167.166
36.837132	36.408701	37.196380
36.716519	36.511021	36.579677	36.408701	36.540158
36.756742	36.789591	36.853339	36.620200	36.610564
36.879744	36.965397	37.105441	36.699045	36.724787
36.960860	37.041976	36.943449	36.873205	36.876811
37.196380	37.114561	37.034726	36.950943	37.174454
10.08.2018 09:49:27.848
3616732167.849
36.874908	36.448601	37.263679
36.754800	36.592007	36.611381	36.448601	36.546280
36.773332	36.861879	36.857986	36.626205	36.652431
36.889677	36.924025	37.050746	36.745606	36.800566
36.988358	37.053041	37.022764	36.943949	36.952532
37.210689	37.093604	37.177742	37.030810	37.263679
10.08.2018 09:49:28.647
3616732168.648
36.900860	36.486602	37.271362
36.819266	36.599119	36.667083	36.486602	36.635926
36.836645	36.876833	36.921058	36.678825	36.696998
36.959492	37.012496	37.111690	36.789505	36.848623
37.007982	37.028130	37.031692	36.975450	36.907250
37.198652	37.113977	37.099930	36.946914	37.271362
10.08.2018 09:49:29.334
3616732169.334
36.924724	36.521737	37.257173
36.851288	36.637256	36.712786	36.521737	36.662938
36.863055	36.881757	36.945785	36.730232	36.728661
36.964530	37.015419	37.113811	36.774872	36.807805
37.073425	37.083426	37.044853	36.969717	36.952068
37.200641	37.147950	37.144185	37.032725	37.257173
10.08.2018 09:49:30.151
3616732170.152
36.977537	36.590983	37.312133
36.907567	36.636900	36.734373	36.590983	36.724866
36.949289	36.956225	36.976055	36.772753	36.742676
37.047434	37.061116	37.164322	36.815240	36.903036
37.078172	37.165391	37.087699	37.035556	36.989842
37.311914	37.229907	37.173586	37.071387	37.312133
10.08.2018 09:49:30.846
3616732170.847
36.982419	36.598432	37.402653
36.877622	36.648605	36.823162	36.598432	36.684904
36.968782	37.008008	37.015202	36.750401	36.749189
37.023805	37.047991	37.149238	36.828975	36.901123
37.066508	37.101781	37.086279	37.045160	36.989639
37.277190	37.181019	37.206159	37.128651	37.402653
10.08.2018 09:49:31.659
3616732171.659
37.063583	36.674101	37.440627
36.987863	36.778218	36.774724	36.674101	36.750357
36.995484	37.029975	37.087807	36.867985	36.815065
37.104885	37.179474	37.274497	36.878260	36.999679
37.149260	37.180789	37.189538	37.129083	37.100786
37.382818	37.299372	37.304049	37.214891	37.440627
10.08.2018 09:49:32.339
3616732172.339
37.075408	36.631064	37.469152
37.007274	36.764854	36.811868	36.631064	36.784011
37.021308	37.102473	37.086347	36.856703	36.872028
37.054963	37.130854	37.262785	36.937779	37.000386
37.178436	37.236173	37.225195	37.110526	37.100699
37.394251	37.344057	37.300988	37.201032	37.469152
10.08.2018 09:49:33.177
3616732173.178
37.136776	36.706341	37.493526
37.038634	36.856241	36.861659	36.706341	36.794215
37.073776	37.123992	37.154036	36.899496	36.900899
37.161177	37.268839	37.369473	36.974825	37.049002
37.254589	37.293812	37.259286	37.205619	37.174884
37.471368	37.437835	37.356560	37.239322	37.493526
10.08.2018 09:49:33.855
3616732173.856
37.108311	36.721632	37.452490
37.090098	36.849810	36.862630	36.721632	36.846385
37.041240	37.051943	37.073715	36.882634	36.932081
37.129556	37.181115	37.291877	36.968960	37.015424
37.210680	37.229323	37.208439	37.184165	37.184421
37.394215	37.317497	37.366949	37.220491	37.452490
10.08.2018 09:49:34.645
3616732174.646
37.169439	36.711318	37.552548
37.177526	36.964310	36.956712	36.711318	36.858555
37.078085	37.153481	37.213205	36.925215	36.932381
37.206292	37.301531	37.431144	36.980271	37.023016
37.290132	37.335409	37.217977	37.210909	37.176217
37.526685	37.387925	37.352263	37.272869	37.552548
10.08.2018 09:49:35.330
3616732175.330
37.212539	36.785509	37.604406
37.166752	36.944101	37.000386	36.785509	36.908202
37.191813	37.191087	37.174415	36.928764	36.940485
37.206756	37.315371	37.482613	37.007472	37.038113
37.426345	37.454726	37.288565	37.247581	37.207642
37.604406	37.546702	37.426396	37.295015	37.534267
10.08.2018 09:49:36.134
3616732176.135
